text,label
네러티브가 전혀 없는 예쁜 음악 동영상이었어요. 취미로 영화를 만드는 것이라면 이 영상만으로도 만족할 수 있을 것 같아요. 음악은 정말 잘해서 더욱 빠져들었어요. 전체적으로 완벽한 조합이었습니다.,1
"배우들의 연기는 훌륭했지만, 뭘 말하려는 건지 조금 알아보기 어려웠어요.",1
학위위조성범죄자 문제에 대한 영화를 제작한 이유는 문제를 인식시키고 사회적으로 논의되도록 하기 위함인 것 같습니다. 제작비를 아끼려고 하지 않고 오히려 패자부활전을 통해 이 문제에 대한 관심을 높이기 위한 전략일 것입니다.,1
"솔직히 말해서, 이 제품은 과와 정말 유사한 맛을 가지고 있어요.",1
너무 재미있어요! 어린이들에게도 완전 알맞은 영화예요.,1
"너무 잔인했고 정말 무서웠어요, 그래도 톱은 너무 멋있었어요~~",1
당장은 무섭지는 않지만 기분은 상당히 나빠져서 쩝,1
깔끔하지만 강렬한 내용을 잘 전달하는 뜻밖의 훌륭한 영화였어!,1
이 영화는 정말 최고야. 진짜로 최고다고 알아.,1
그랜드 부다페스트 호텔과 비슷하네요. 캐스팅도 아까울 정도로 좋아요!,1
시간을 아까웠어요...돈이 많이 들었을 것 같은데...영화사 망했네~ㅎ,1
"이 영화가 왜 인기있는지 이해가 안돼요. 아이언맨 시리즈의 개그보다 뛰어나다는데, 웃어야 하는 부분도 모르고 내용도 이해할 수 없어요. 히어로놀이에 대해서도 이해가 안되고요. 도대체 왜 이렇게 평점이 높은지 이해할 수 없습니다.",1
"""비록 로봇이지만 자기 자신에 대해 고민하고 감정을 가지며 인간으로서 살아가는 앤드류의 이야기는 나에게 영화 속에서 가장 감동적인 순간을 선사했다.""",1
영구와 땡칠이 시리즈는 정말로 레전드영화입니다!,1
초딩 때 봤던 그 비디오는 정말로 재미없었어. 근데 나중에 우연히 다시 봤는데 완전히 다른 느낌이었어. 왜 그때는 재미가 없었는지 이해가 안돼. 98년에 초등학교 2학년이었으니까 그때의 기억이지. 사촌형이 당시 나름 최신 비디오를 빌려왔던 것 같은데 왜 그렇게 실망했는지 기억이 안나.,1
죽을 만큼 조용하고 슬픈 눈동자 속에 감춰진 끊임없는 사색과 명상이 있습니다.,1
"영화 정말 감동적이었어요, 너무 슬프지만 눈물이 흐를 만큼 아름다웠어요. ㅜㅜㅜ",1
누가 더 혀짧은지 내기하면 정말 흥미로운 박물관이 될 것 같아요!,1
"심은하가 애 둘 딸린 심은하의 눈부신 미모와 아름다운 영상들로 메인 주제가 과 비슷한 리뷰를 제공해줍니다. 그의 뛰어난 연기력과 매력적인 외모는 시청자들을 매료시키며, 영상의 내용도 흥미로우며 재미있습니다. 심은하의 열정과 헌신은 화면을 통해 느낄 수 있으며, 그의 천재적인 연기 실력은 많은 사람들에게 감동을 주고 있습니다. 이 리뷰는 심은하의 팬 뿐만 아니라, 그를 처음 접하는 사람들에게도 강력히 추천하는 바입니다.",1
"3기는 아직 나오지 않았지만, 기대됩니다. 이야기들이 아직 많이 남아있지만 극장판을 보면서 시간이 너무 빠르게 지나갔네요. 정말 싸패지 않나 싶습니다.",1
너무 지루하고 스토리가 이해하기 어렵고 다이상한 점이 너무 많아요.,1
정말 답 없네요. 왜 이런 걸 하려고 했는지 도무지 이해가 안 가네요.,1
절망하고 슬픈 상황에서도 자신을 돌보아야 하는 인생의 잔인함을 거부한 비참함에 대해 이 문장은 깊은 고뇌와 감정을 자극한다. 죽음의 그늘을 느끼며 삶에 대한 허망함을 느끼는 순간들을 통해 우리는 진정한 사회의 어리석음을 깨닫게 된다. 이 문장은 현실적이고 진지한 톤으로 삶의 고난과 어려움에 대해 생각하게 만드는데 성공했다. 외면하고 싶지만 지나치기엔 너무 끔찍한 현실을 담아냈기 때문에 존재하는 의미에 대해 생각하고 싶게 만드는 명작이다.,1
페이스 허거 너무 맛있어ㅋㅋㅋㅋㅋ 하나만 더 먹고 싶어요!,1
시간이 가도 변함없는 매력을 지닌 영화,1
이 영화는 정말로 감동적인 여운을 줘서 너무 좋았어요.ㅎ,1
"소피마르소와의 말같지도 않은 불륜이 내용을 다 망쳐버리는데, 실제 역사에는 그런 똥같은 이야기는 전혀 없었다고 한다. 또한, 주인공이 죽을 때 공주는 10살이었다는데, 이런 사실을 알게 되니 조금 어색한 느낌이 들었다. 만약 이 작품이 미국인과 맞서 싸우는 아메리칸 원주민의 자유 투쟁기였다면, 아마도 아카데미상은 받기 어려웠을 것 같다. 전체적으로 이 작품은 실제 역사와는 멀어져 있는 내용이라고 할 수 있다.",1
이 책은 따뜻하고 훈훈하게 여운을 남기는 부정 속을 느낄 수 있었습니다. 어떤 상황에서도 우리는 희망을 잃지 않아야 한다는 가르침을 전달하는 이야기였습니다. 이런 종류의 책은 찾기 힘들어서 마음에 드는 책을 하나 더 발견한 것 같아 너무 기쁩니다. 추천합니다.,1
잼과 비슷한 맛과 향을 가지고 있지만 조금 더 달콤한 맛을 느낄 수 있어요.,1
이 영화 정말 재미있게 봤어요!,1
영화의 분위기가 매우 현실적으로 그려져 있어 어딘가에서 일어날 것 같은 느낌이 강하게 전달되었습니다. 우베볼 감독은 이런 영화를 만들고자 하는 이유가 누군가가 실제로 따라할 수 있도록 바라는 것 같아요. 특히 정장을 입은 월가의 사람들은 이 영화를 보면서 웃음을 짓게 될 것 같습니다.,1
"소피마르소와의 말같지도 않은 불륜이 내용을 다 망침. 물론 실제 역사에는 그런 똥같은 이야기는 전혀 없었음. 하지만 이런 가상의 스토리도 재미있게 볼 수 있었고, 주인공이 죽을 때 공주가 10살이었다는 사실은 좀 충격적이었습니다. 만약 이 영화가 미국인과 맞서 싸우는 아메리칸 원주민의 자유 투쟁기로 설정되었다면 아카데미상을 받았을 가능성이 높았을 것 같습니다. 그래도 전체적으로는 이 영화는 흥미로운 판타지적인 요소를 담고 있어서 시간 가는 줄 모르고 봤습니다.",1
이 책은 마음이 따뜻해지는 내용과 함께 훈훈함을 느낄 수 있는 멋진 이야기를 담고 있어요. 이 책을 읽으면서 따뜻한 감정이 가득차고 좋은 영감을 얻을 수 있었습니다. 강추합니다!,1
"잼은 맛있고 고소한 과일 소스로, 빵이나 토스트에 발라 먹으면 정말 맛있습니다! 하나만으로도 먹을 수 있는 만큼 풍부한 맛을 가지고 있어서, 아침이나 간식으로 딱 좋아요. 집에서 만든 잼이나 마트에서 구매한 잼 중에도 좋은 것들이 많아서 선택의 폭도 넓어서 좋습니다. 만약 잼을 좋아하고 다양한 맛을 즐기고 싶다면, 다양한 종류의 잼을 맛보는 것도 추천합니다. 리뷰를 쓰는 대신에, 한 개의 잼을 고르라고 하셔서 아쉬워요. 다음에 또 다른 잼에 대한 리뷰를 작성하도록 하겠습니다!",1
이 영화 정말 매력적으로 재미있게 봤어요!,1
"어딘가에서 벌어지는 이야기가 실제로 일어날 것 같은 강렬한 느낌이 든다. 우베볼은 이런 영화를 만들면서 누군가가 따라 해보기를 바라는 것 같은데, 월가의 사업가들이 이 영화를 보고 웃을지 궁금하다.",1
림프비즈킷의 OST는 정말 최고야! 개봉 당시 극장에서 봤는데 영화내내 오우삼 쥑이고 싶었던ㅋㅋ 정말 재미있었어! 10점 만점에 10점으로 평가할 만하다고 생각해.,1
견자단 대박!! 엽문 시리즈는 매번 기대를 넘어선다.,1
"오월의 멜로를 정말 오랜만에 봤는데, 이 영화는 보고보고 또 봐도 계속 보고 싶어지는 매력이 있어요. 특히 늦은 밤이라 그런지 야릇한 느낌이 들어서 더욱 매력적이었어요. 1순위로 올리는 것에 전혀 고민할 필요가 없을 정도로 즐거움이 온전히 전달되었던 영화였어요.",1
흥미롭게 봤어요. 배우들 매력적이네요. 마음이 빠져들었어요.,1
"스토리, 액션, 그래픽 하나하나 매력있고 흥미롭게 구성된 걸작. 정말 게임으로만 즐기는 건 아쉬울 정도로 완성도 높은 작품이다.",1
그냥 레전드다 레전드!!! 영화는 진짜 대단하다.,1
이렇게 좋은 영화를 못 봤어요. 내가 진짜 명치를 겁나 때리고 싶다고 생각하게 만들었어요. 이 영화는 내 예상을 훨씬 뛰어넘어서 재미도 있고 인생에 큰 도움을 줬어요. 꼭 한번 봐야한다는 걸 깨달았답니다. 이 영화가 인생을 바꿔줄거에요.,1
키아누 리브스는 어마어마한 액션 실력을 자랑하는 최고의 배우이다!,1
"소재가 아름다운 영화. 조금 아쉬운 점들이 있지만, 이 영화는 영화스러운 극적 로맨스보다는 한 남자의 실제적인 마음과 시선을 더 잘 표현하고자 했던 것 같아서 그런 것 같다.",1
"영화평론가는 아니지만, 분명히 좋았다. 한 번 보면 후회하지 않을만한 영화가 아닌, 깊은 울림이 있는 영화.",1
역시 효느!!! 역시 재밌다ㅋㅋㅋ 재탕중...,1
4대강과 비슷한 경치를 감상할 수 있는 장소입니다. 푸른 자연과 큰 강이 가까이 있어서 편안한 산책을 즐길 수 있습니다. 다양한 레저 활동이 가능한 곳이기 때문에 가족이나 친구와 함께 즐거운 시간을 보낼 수 있어요. 4대강과 비슷한 느낌을 느끼고 싶은 분들에게 추천합니다.,1
간첩색휘들의 노고에 박수를 보낸다! 밥을 먹으며 열심히 임무를 수행하는 모습에 감동을 받았다. 헌신적인 간첩들의 노력을 응원한다.,1
이탈리아 특집에서 출현한 좀 검증된 애들은 정말 재미있었어요! 일정한 수준의 실력과 매력을 갖고 있어서 시청자들의 관심을 한껏 사로잡았어요. 이런 애들이 계속 출현하면 더욱 더 재밌겠다는 생각이 들었어요. 추천합니다!,1
아 정말 짜증나네 절때보지말껄욕나옴. 너무 실망했어요.,1
너무 슬퍼요 ㅠㅠ,1
최악의 환경속에서 이런 만화라도 만든사람들에게 경의를 보낸다. 영감을 받아 더 나은 작품을 만들어내는 그들에게 박수를 보낸다.,1
여운이 너무오래오래 남는 영화! 이이경을 절로 사랑하게 만드는 작품이었어요.,1
이런게 한국 영화라니?!,1
진짜 이게 뭐야.. 완전히 이해할 수 없어요..,1
"진짜 짱이에요! 혼자 자식 키우며 살아온 엄마라니 정말 대단합니다. 그의 아들도 힘들게 살아오면서 예민해지고 날카로워진다는 것이 이해가 되네요. 하지만 결국 가족이라면 어쩔 수 없는 상황인 것 같아요. 아빠라는 사람도 생각보다 최악이 아니라는 말에 무슨 이야기가 있는 것 같아요. 여자들은 확실히 요구하면 도와주는데, 그 말이 왠지 짠하게 와닿네요. 나 혼자서 끙끙거리지 말고 단순하게 생각하는 것도 좋은 생각이에요.",1
CG도 별로고 전개도 별로고 연기도 별로고 한마디로 실망이다.,1
"길을 잃고 막막한 상황에서 번지수를 잃고 갈팡질팡하는 모습을 충분히 묘사한 장면이었습니다. 이런 상황에서의 혼란과 불안감을 체감할 수 있었고, 주인공의 고독과 외로움을 더욱 명확하게 느낄 수 있었습니다. 긴장감과 의문점이 동시에 증폭되는 이 장면은 독자들에게 강한 인상을 남겼습니다.",1
사랑스럽고 감동적인 영화네요! 정말 좋았어요.,1
"최고의 영화였어! 정말 흥미진진한 줄거리와 극강의 연기력, 멋진 시각 효과까지 모두 완벽했어. 꼭 한 번 더 보고 싶은 영화다. 추천합니다!",1
"13년 전의 영화를 다시보니 공효진의 코 평수가 줄어들고 콧대가 높아진 것 같아요. 정말 못생겼던데, 하지만 권상우는 화산고때 왼쪽 팔자가 심했던 것 같은데 지금은 사라져서 더 잘 생겨진 것 같아요. 그리고 장혁은 멋지게 늙어서 더 멋있어 보여요. 다시보니 웃기네요.",1
촉감이 말랑말랑해서 손에 편안하게 느껴지네요.,1
열심히 공부하면 미래가 밝아지는걸 알게 되었습니다. 공부를 안하면 후회할 일이 생길지도 몰라요.,1
그냥. 매우 훌륭하다.,1
"전쟁 후의 아픔을 묘사한 이 영화의 마지막 장면은 정말 강렬하고 인상적이었습니다. 특히, 토마스가 더러운 유태인이라고 말한 장면에서는 미묘한 감정들이 사슴인형을 밟아가며 표현되어 더욱 압권적이었습니다. 유대인 가족사진을 보면서 암시적으로 유대인을 상징하는 사물과 수줍은 표정들이 나타나는 모습은 정말로 혼란스러웠습니다. 정말 멋진 영화였습니다.",1
오랜만에 애니메이션스럽고 아름다운 동화를 본 기분이다.,1
너무 감사합니다 정말로 감사합니다.,1
"사실, 둘 다 변태라고 할 수 있겠지만 각자의 변태함이 미묘하게 다릅니다.",1
샤넬의 성공 이야기가 아니라 샤넬과 그의 남자들의 인생 이야기에 눈을 먼저 끌었다.,1
이 영화는 내용이 전혀 없다.,1
"십수년의 세월이 찰나의 순간처럼 느껴지는 시간의 상대성 이론에 대한 이야기가 흥미로웠습니다. 이 책은 시간의 흐름과 기억의 관계에 대해 깊은 고찰을 제시하며, 우리가 경험하는 시간의 상대성을 다양한 예시를 통해 설명해줍니다. 저자는 학문적인 내용을 다루면서도 이해하기 쉬운 언어로 설명하여 집중해서 읽기 좋았습니다. 독자들은 시간과 기억에 대한 더 깊은 이해를 얻을 수 있을 것입니다. 시간을 경험하는 우리 모두에게 추천할 만한 좋은 책입니다.",1
니노의 이중인격 연기는 정말로 두근거리게 만들어요!♥,1
"너무 감동적인 영화였어! 재미도 있고, 마음에 와 닿는 장면들이 많았어.",1
열정을 마구 충전해주는 영화.,1
"연기력에서는 유혹하지 못하지만, 다른 면에서는 매력적인 작품입니다.",1
"이 작품은 실망스럽다. 재미도 없고, 세상을 깜짝 놀라게 하는 센세이션도 없다.",1
"모든 노력에도 불구하고, '차이나타운'을 송치하고 베댄 것은 절대로 용서할 수 없다.",1
"신화 화이팅 에릭 화이팅>< 모두 힘내요 ! 이 드라마는 정말로 놀라운 연기와 흥미진진한 스토리로 가득 차있습니다. 신화 멤버들의 연기력과 솔직한 감정 표현이 매력적으로 다가와서 끊임없이 시청하게 됩니다. 각 장면마다 장애물을 극복하며 성장하는 캐릭터들의 모습도 인상깊고, 특히 에릭의 매력적인 연기는 시청자들에게 큰 감동을 주었습니다. 이 드라마를 보면서 모두 힘을 얻을 수 있도록 응원합니다!",1
엔딩이 너무 감동적이에요 :(,1
영화관에 가면 더 좋았을걸...어린시절로 돌아간 느낌이 들어서 정말 만감이 들었어요.,1
정말 최고였어요 ㅠㅠ 이민정씨와 신하균씨 연기 너무 멋있었어요!!,1
감동적으로 본 영화 중 손에 꼽히는 작품,1
"이 영화를 보고 정말 충격을 받았어요. 마지막 장면에서 몬초가 빨갱이라 소리질렀다가 갑자기 다른 단어를 말하는데, 그 순간에는 선생님에 대한 그리움, 미안함, 슬픔 등이 교차해서 느껴졌어요. 특히 몬초가 마지막에 울먹인 모습은 너무 안타깝게 느껴져서 가슴이 아프더라구요. 이런 유감과 감동이 있는 영화였습니다.",1
잘 보았습니다.,1
정말 안무서운 귀신이에요! 애기처럼 귀여워서 깜놀할 뿐이에요. 너무 실망했어요.,1
이 영화는 정말 어설프다. 연기도 별로고 스토리도 흥미롭지 않고 실망스러운 작품이었다.,1
배우들의 따뜻한 연기는 일상의 힘겨움을 그리는 현실감도 완벽했어요.,1
"여자배우들 정말 미스캐스팅. 연기력 안습... 박신혜, 이나영 연기땜에 참고 봤다.",1
"1차 세계대전 중 피고진 청춘들은 무기와 기술력으로 압도적인 20세기의 현대적인 전투를 치루었지만, 그들을 이끄는 정치인들과 고위 장교들의 전쟁 전략은 여전히 19세기적이었습니다. 이는 전쟁을 일으킨 원인과 이유에 대한 이해와 관련이 깊은데, 이러한 엇갈림이 그들의 경험과 시대적 문맥을 반영하고 있습니다.",1
이 책은 분명히 다른 시선을 가지고 있지만 꽤 괜찮은 내용이 담겨져 있습니다.,1
왜 이 영화를 봤을까 싶은데 송강호와 이병헌 나와서 본 듯. 명불허전 실력파들이 쌔끈하게 연기해주어서 좋았어요.,1
"솔직히 6점때가 뭐냐 약간 더러운 장면만빼면 7.5정도다. 역시나 비슷한 평가를 할 수밖에 없지만, 약간의 변화나 추가적인 내용이 있으면 더욱 흥미로웠을 것 같다.",1
"와 한재석님 신인답지 않은 코믹타이밍 잘 봤습니다, 다음 작품에서 또 뵙길 바랍니다.",1
예상을 뛰어넘는 영화..한 번 봐도 계속 보고 싶은 영화.,1
"흥미로운 영화! 피해자만 있고, 피의자는 없는 이야기가 진부하지 않고 재미있었습니다. 과연 진실이 밝혀질 수 있을까요? 궁금한 마음에 끝까지 긴장하며 봤습니다. 추천합니다!",1
개마음막힌 주인공이 혼자서 복수를 하지 못하는 건 정말 답답하다. 주변 사람들이 도와줬으면 좋겠다는 민폐녀의 태도도 참 어이없다. 그런데도 아직도 그녀에게 끌리고 다니는 것 같아서 신기하다.,1
신선한 소재. 화끈한 액션. 스피디한 전개와 비슷한 리뷰입니다.,1
"이 영화의 3박자는 상세한 디테일에 절로 감탄이 나왔다. 시가전의 퀄리티는 정말 완벽하고, 남자의 사랑에 대한 묘사는 깊고 다채로웠다. 특히 한석규의 연기는 누군가를 사랑하는 마음의 디테일을 더욱 훌륭하게 전달해줬다. 마지막 얘기의 완벽한 완급조절은 심장을 두근거리게 만들었다. 이 영화는 정말 멋있었다.",1
탕웨이찡 그녀의 매력만으로도 10점을 주기에 충분하다!!,1
너무 감동적인 영화였어.,1
이 영화는 정말로 도박에 성공한 작품이다! 정말 괜찮다!!,1
억지스러운 시나리오..지루한 전개.. 1편 보다 못한 구성등.. 2편은 안나오는게 나았다..망작..배우들이 영화보는 눈이 없어서 안타깝다.,1
ㅋㅋㅋㅋㅋㅋㅋㅋ 완전 못하는 영화,1
이 영화가 왜 평점이 높은지 전혀 이해하지 못하겠어.. 진짜 이유가 뭐지? 😕,1
"이 영화는 평생에 기억할만한 영화 중 하나다. 비록 정상적인 소재는 아니지만, 공포와 비슷한 분위기와 긴박한 전개로 인해 스릴을 느낄 수 있는 멋진 작품이다. 마치 꿈과 현실이 섞여있는 듯한 이야기도 매력적이었다. 오랜 시간 동안 생각나며 여운이 남는 영화였다.",1
현재 상황을 보니까 이 영화가 생각났어요.,1
"이 영화는 정말 마음속에 깊이 남는 영상미를 가지고 있어요. 마지막 장면에서 사람들이 짐승으로 보였다가 아수라가 사람같아 보이는 건 처음엔 혼란스러웠지만, 이것이 더욱더 영화의 메시지를 고요하게 전달해준거 같아요. 많은 것을 생각하게 만드는 이야기는 독특하고 재미있게 펼쳐져서 한 편의 예술작품을 보는 느낌을 받았어요. 꼭 추천하고 싶은 영화입니다.",1
"단정하게 말하자면, 진심으로 지루한 영화들의 통틀어진 특징은 스포츠영화, 군대영화, 자막 나오는 영화와 비슷하다는 것이다.",1
로버트 드니로의 광기 어린 재판을 만끽할 수 있는 농구 드라마 영화,1
감동감동감동의 꽃게찜,1
"세계 곳곳에서 변화가 시급한 상황이지만, 변화를 이끌어낼 방법을 찾기 어려운 딜레마에 놓여있는 것 같아요...",1
매력적인 벤지! 똑똑하고 예쁘며 귀여운 친구에요. 정말 압삘럽해요! ㅎ,1
당시 개봉날 보고 웃으면서 나왔다. 돈 아까워도 한 푼도 아깝지 않은 영화였다.ㅋㅋ,1
최고의 영화입니다!,1
이 영화는 숨막히게 잔잔한 분위기와 치밀한 연출로 장단 없이 흘러가는 복선들이 특징인데요. 세세한 감정표현과 함께 김영애의 연기는 그 자체로 보는 이에게 매료되게 만들어 줍니다.,1
Once upon a dream의 아름다운 멜로디와 평화로운 분위기가 마음을 편안하게 만들어줍니다. 이리로 빠져들어 웅장한 꿈을 꾸게 되었어요.,1
"시나리오 연출 연기 모두 아쉬웠지만, 이번 작품은 억지로 만들어진 중국 신파 경극과 같았다. 시간과 돈을 아까운 느낌이 들었다.",1
거절하는 몸짓을 하면서 저 하늘을 감상할 수 있어서 정말 좋았어요! ^^,1
"이 드라마는 처음부터 끝까지 계속해서 문제를 빙빙 돌려서 해결하는 느낌이 있어서 짜증이 났어요. 어떻게 해결될지 궁금해서 보려고 했는데 아직도 안 밝혀지니까 더욱 짜증이 나요. 또한 사건이 하나 끝나고 또 다른 사건이 터지면서 진짜 짜증날 것 같아요. 만약 밝혀질 내용이 있더라도 좀 더 빨리 밝혀졌으면 좋겠어요. 그래도 작가님의 스토리텔링과 연기는 정말로 좋아서 드라마 자체는 좋아하는데, 짜증 나요.",1
졸면서 봤다 왜이리 평정이 높은겨 내용도 별거 없고 아오 감수성 영화냐 이거...너무 실망스러웠어요.,1
예상치 못한 영화의 매력이 도착한다. 상당히 훌륭한 영화.,1
절대로 이런 영화를 한 번 더 상영하면 용서하지 않을 거야. 지금 영화를 보면서도 카톡하고 있잖아. 진짜 아놔.,1
"책속의 그림은 아름답게 보존되어 있지만, 박물관 안에는 살아있는 존재감이 느껴지지 않았어요.",1
노땅들의 비참한 추억미화와 동일한 경험을 했습니다.,1
어릴적에 눈물을 흘리며 웃을 때의 기억을 다시 떠올려서 감회가 새롭게 드는 작품입니다 ^^,1
"이 영화는 인종차별과 유괴라는 두 주제에 대해 명확하게 다루고 있어서 가슴 아픈 감정을 불러일으키지만, 그만큼 현실을 생생하게 그려낸 것에 대해서는 칭찬할 만합니다. 인종차별과 유괴라는 불협화음을 다룬 이야기가 매우 강렬하게 전달되어 있는데, 이를 통해 사회문제에 대한 경각심을 높일 수 있을 것입니다. 다만, 더욱 다양한 해결책이나 대안을 제시했다면 더욱 완성도 있는 작품으로 평가할 수 있었을 것 같습니다. 그렇지만 전체적으로 해석의 폭이 넓고 생각할 거리가 많은 영화입니다.",1
고명환이 연기가 대단한지? 순전히 돈이 없어서 만든 것인가..후자라면 시간낭비하는 영화,1
속편에서는 주인공이 전작처럼 앨빈의 밴드였으면 좋았을 것 같다. 캐릭터 추가로 더 이상해진 듯합니다. ,1
혼자 보기에는 너무 아까워요. 이 영화는 2004년의 명작이에요.,1
마지막 결투씬 짱! ㅋㅋ 폭풍의 눈물에 빠져서~ 팝핀현준 할아버지 ㅋㅋㅋ,1
"정말 좋아요, 선거술 최고네요!",1
환경 보호를 위해 쓰레기를 함부로 버리지 말아야 합니다.,1
나에게는 맞지 않는 성향의 영화 중 하나였어. OST는 괜찮았지만.,1
"즐~~~~~했던 경험이었습니다. 정말 멋진 곳이었고, 즐거우며 기억에 남는 시간을 보냈습니다.",1
이런 막장 드라마는 정말 못봐서 진짜 이런 것들이 어떻게 인기를 끌 수 있는지 이해할 수 없어. 진짜 주인공들부터 성격이 이상하고 뭐 하나 제대로된 게 없어. 이런 건 조기 종영이 답이야.,1
줄리델피의 매력은 나이가 들수록 더욱 빛나는 것 같아요!,1
이 드라마는 내가 본 일드 중 최고입니다! 너무 재미있어서 놀라웠어요>0<,1
역시 명작은 명작이다. 뛰어난 스토리와 훌륭한 연기력이 돋보이는 영화였다.,1
음...어떤가요...영화 제목을 잘못 보고 흥미로운 내용을 기대했지만 약간 실망스러운 느낌이 들어요.,1
기독교영화인데 내용이 좀 얕아서 실망했어요. 영화도 조금 엉성한 느낌이었어요.,1
영화는 너무 비약하고 삭제된 내용 때문에 행간을 잃어버렸다. 책에서 꽉 찼던 느낌과는 정반대로 모든 것이 엉성하다. 그냥 책으로 읽는 것이 더 절절하게 다가온다.,1
너무나 감동적인 영화입니다.,1
스킨헤드성님들이 이 영화를 즐겨봤습니다.,1
굉장히 실망스러웠어...자동차 열매니아인 나로서는 평점 5점 이하로는 절대로 받아들일 수 없어. 진짜 속았다! 아오~,1
